ReferenceID,Block,Lot,BuildingAddress,NoticeDate,Neighborhood,PoliceDistrict,CouncilDistrict,Location
1642 083 033016,1642,083,626 N GLOVER ST,03/30/2016,MCELDERRY PARK,SOUTHEASTERN,13,"(39.2985928, -76.58033985)"
1642 089 030216,1642,089,617 N GLOVER ST,03/02/2016,MCELDERRY PARK,SOUTHEASTERN,13,"(39.29843415, -76.57995882)"
1643 018 021717,1643,018,635 N LAKEWOOD AVE,02/17/2017,McElderry Park,Southeastern,13,"(39.29860056, -76.57920281)"
1643 023 052714,1643,023,2707 E MONUMENT ST,05/27/2014,MCELDERRY PARK,SOUTHEASTERN,13,"(39.29878176, -76.57916137)"
1643 027 072614,1643,027,2715 E MONUMENT ST,07/26/2014,MCELDERRY PARK,SOUTHEASTERN,13,"(39.29878848, -76.57896392)"
1643 060 062016,1643,060,603 N BELNORD AVE,06/20/2016,MCELDERRY PARK,SOUTHEASTERN,13,"(39.29803503, -76.57851369)"
1643 061 120413,1643,061,605 N BELNORD AVE,12/04/2013,MCELDERRY PARK,SOUTHEASTERN,13,"(39.29807201, -76.5785162)"
1643 067 062917,1643,067,617 N BELNORD AVE,06/29/2017,McElderry Park,Southeastern,13,"(39.29829388, -76.57853142)"
1643 075 011717,1643,075,633 N BELNORD AVE,01/17/2017,McElderry Park,Southeastern,13,"(39.29859064, -76.57855173)"
1643 077 112812,1643,077,637 N BELNORD AVE,11/28/2012,MCELDERRY PARK,SOUTHEASTERN,13,"(39.29866511, -76.57855678)"
1643 079 012110,1643,079,636 N BELNORD AVE,01/21/2010,MCELDERRY PARK,SOUTHEASTERN,13,"(39.29861327, -76.57893493)"
1643 081 080405,1643,081,632 N BELNORD AVE,08/04/2005,MCELDERRY PARK,SOUTHEASTERN,13,"(39.29854328, -76.57893013)"
1643 087 113012,1643,087,620 N BELNORD AVE,11/30/2012,MCELDERRY PARK,SOUTHEASTERN,13,"(39.2983336, -76.57891574)"
1644 001 071317,1644,001,601 N KENWOOD AVE,07/13/2017,McElderry Park,Southeastern,13,"(39.29802514, -76.57774535)"
1645 082 082412,1645,082,625 N CURLEY ST,08/24/2012,ELLWOOD PARK/MONUMENT,SOUTHEASTERN,13,"(39.29874386, -76.57571432)"
1645 089 091914,1645,089,611 N CURLEY ST,09/19/2014,ELLWOOD PARK/MONUMENT,SOUTHEASTERN,13,"(39.29849689, -76.57569807)"
1645 092 011312,1645,092,605 N CURLEY ST,01/13/2012,ELLWOOD PARK/MONUMENT,SOUTHEASTERN,13,"(39.29839173, -76.57569113)"
1646 025 062917,1646,025,3023 E MONUMENT ST,06/29/2017,Ellwood Park/Monument,Southeastern,13,"(39.29897141, -76.57431897)"
1646 029 041108,1646,029,3031 E MONUMENT ST,04/11/2008,ELLWOOD PARK/MONUMENT,SOUTHEASTERN,13,"(39.29897947, -76.57412432)"
1646 032 060315,1646,032,3037 E MONUMENT ST,06/03/2015,ELLWOOD PARK/MONUMENT,SOUTHEASTERN,13,"(39.29898576, -76.5739763)"
1646 034E 060914,1646,034E,614 N ELLWOOD AVE,06/09/2014,ELLWOOD PARK/MONUMENT,SOUTHEASTERN,13,"(39.29865527, -76.57399241)"
1646 034L 032817,1646,034L,600 N ELLWOOD AVE,03/28/2017,Ellwood Park/Monument,Southeastern,13,"(39.29838865, -76.57397386)"
1647 001 022615,1647,001,601 N ELLWOOD AVE,02/26/2015,ELLWOOD PARK/MONUMENT,SOUTHEASTERN,13,"(39.29840875, -76.57353088)"
1647 002C 061517,1647,002C,3107 E MONUMENT ST,06/15/2017,Ellwood Park/Monument,Southeastern,13,"(39.29900618, -76.5735143)"
1647 002F 052817,1647,002F,3113 E MONUMENT ST,05/28/2017,Ellwood Park/Monument,Southeastern,13,"(39.29901161, -76.57336604)"
1647 004 062917,1647,004,3131 E MONUMENT ST,06/29/2017,Ellwood Park/Monument,Southeastern,13,"(39.29903456, -76.57272542)"
1647 040 012307,1647,040,3116 MCELDERRY ST,01/23/2007,ELLWOOD PARK/MONUMENT,SOUTHEASTERN,13,"(39.29827624, -76.57321921)"
1647 044 081914,1647,044,3108 MCELDERRY ST,08/19/2014,ELLWOOD PARK/MONUMENT,SOUTHEASTERN,13,"(39.29827058, -76.57341466)"
1650 008 031512,1650,008,515 N WASHINGTON ST,03/15/2012,CARE,EASTERN,13,"(39.29682175, -76.58920089)"
1651 013 050611,1651,013,525 N CASTLE ST,05/06/2011,CARE,EASTERN,13,"(39.29700482, -76.58838176)"
1651 025 051515,1651,025,532 N CHESTER ST,05/15/2015,CARE,EASTERN,13,"(39.29734781, -76.58806068)"
1651 025 051715,1651,025,532 N CHESTER ST,05/17/2015,CARE,EASTERN,13,"(39.29734781, -76.58806068)"
1652 015 022712,1652,015,502 N COLLINGTON AVE,02/27/2012,CARE,EASTERN,13,"(39.29692014, -76.58678596)"
1653 044 062917,1653,044,2229 MCELDERRY ST,06/29/2017,CARE,Eastern,13,"(39.29741723, -76.58573316)"
1654 016 042910,1654,016,531 N PATTERSON PARK AVE,04/29/2010,MCELDERRY PARK,SOUTHEASTERN,13,"(39.297256, -76.58477112)"
1654 018 050115,1654,018,535 N PATTERSON PARK AVE,05/01/2015,MCELDERRY PARK,SOUTHEASTERN,13,"(39.29732121, -76.58477353)"
1654 049 071414,1654,049,504 N MONTFORD AVE,07/14/2014,MCELDERRY PARK,SOUTHEASTERN,13,"(39.2970541, -76.58387466)"
1654 082 101216,1654,082,517 N BRADFORD ST,10/12/2016,McElderry Park,Southeastern,13,"(39.29719901, -76.58420476)"
1655 003 061717,1655,003,2404 JEFFERSON ST,06/17/2017,McElderry Park,Southeastern,13,"(39.29683737, -76.58336421)"
1655 015 091616,1655,015,2428 JEFFERSON ST,09/16/2016,McElderry Park,Southeastern,13,"(39.29688266, -76.58277433)"
1655 034 060216,1655,034,530 N MILTON AVE,06/02/2016,MCELDERRY PARK,SOUTHEASTERN,13,"(39.29741399, -76.58246856)"
1655 072 100810,1655,072,512 N PORT ST,10/08/2010,MCELDERRY PARK,SOUTHEASTERN,13,"(39.29719444, -76.5830689)"
1655 073 070710,1655,073,514 N PORT ST,07/07/2010,MCELDERRY PARK,SOUTHEASTERN,13,"(39.29722811, -76.583071)"
1655 082 080213,1655,082,513 N PORT ST,08/02/2013,MCELDERRY PARK,SOUTHEASTERN,13,"(39.29722506, -76.58274928)"
1655 084 081514,1655,084,517 N PORT ST,08/15/2014,MCELDERRY PARK,SOUTHEASTERN,13,"(39.29729012, -76.58275335)"
1657 070 122805,1657,070,530 N GLOVER ST,12/28/2005,MCELDERRY PARK,SOUTHEASTERN,13,"(39.29763844, -76.58027774)"
1657 072 080107,1657,072,534 N GLOVER ST,08/01/2007,MCELDERRY PARK,SOUTHEASTERN,13,"(39.29770649, -76.58028278)"
1658 069 013015,1658,069,530 N BELNORD AVE,01/30/2015,MCELDERRY PARK,SOUTHEASTERN,13,"(39.29769466, -76.57887137)"
1657 078 111008,1657,078,525 N GLOVER ST,11/10/2008,MCELDERRY PARK,SOUTHEASTERN,13,"(39.29754735, -76.57990243)"
1657 079 071708,1657,079,523 N GLOVER ST,07/17/2008,MCELDERRY PARK,SOUTHEASTERN,13,"(39.29751319, -76.57989695)"
1657 082 062105,1657,082,517 N GLOVER ST,06/21/2005,MCELDERRY PARK,SOUTHEASTERN,13,"(39.29740957, -76.57989493)"
1657 083 091416,1657,083,515 N GLOVER ST,09/14/2016,McElderry Park,Southeastern,13,"(39.29737587, -76.57989127)"
1657 090 071707,1657,090,501 N GLOVER ST,07/17/2007,MCELDERRY PARK,SOUTHEASTERN,13,"(39.29713298, -76.57987452)"
1658 034 112515,1658,034,508 N KENWOOD AVE,11/25/2015,MCELDERRY PARK,SOUTHEASTERN,13,"(39.29736135, -76.57819436)"
1658 043 070315,1658,043,2720 JEFFERSON ST,07/03/2015,MCELDERRY PARK,SOUTHEASTERN,13,"(39.29706057, -76.57828409)"
1658 052 042409,1658,052,2702 JEFFERSON ST,04/24/2009,MCELDERRY PARK,SOUTHEASTERN,13,"(39.29703522, -76.57887292)"
1658 058 010908,1658,058,508 N BELNORD AVE,01/09/2008,MCELDERRY PARK,SOUTHEASTERN,13,"(39.29731658, -76.57884947)"
1660 045 070217,1660,045,529 N CURLEY ST,07/02/2017,Ellwood Park/Monument,Southeastern,13,"(39.2975709, -76.57561071)"
1661 016 110807,1661,016,3031 MCELDERRY ST,11/08/2007,ELLWOOD PARK/MONUMENT,SOUTHEASTERN,13,"(39.29787129, -76.57405059)"
1661 031 091616,1661,031,510 N ELLWOOD AVE,09/16/2016,Ellwood Park/Monument,Southeastern,13,"(39.29734674, -76.57391054)"
1661 044 072816,1661,044,519 N DECKER AVE,07/28/2016,ELLWOOD PARK/MONUMENT,SOUTHEASTERN,13,"(39.29743983, -76.57418882)"
1661 045 040415,1661,045,521 N DECKER AVE,04/04/2015,ELLWOOD PARK/MONUMENT,SOUTHEASTERN,13,"(39.29747465, -76.57419098)"
1661 046 081006,1661,046,523 N DECKER AVE,08/10/2006,ELLWOOD PARK/MONUMENT,SOUTHEASTERN,13,"(39.29750804, -76.57419306)"
1661 055 041508,1661,055,530 N DECKER AVE,04/15/2008,ELLWOOD PARK/MONUMENT,SOUTHEASTERN,13,"(39.29763506, -76.57461993)"
1661 063 012717,1661,063,514 N DECKER AVE,01/27/2017,Ellwood Park/Monument,Southeastern,13,"(39.29736133, -76.57460307)"
1661 065 072415,1661,065,510 N DECKER AVE,07/24/2015,ELLWOOD PARK/MONUMENT,SOUTHEASTERN,13,"(39.29728637, -76.57458143)"
1661 067 071015,1661,067,513 N POTOMAC ST,07/10/2015,ELLWOOD PARK/MONUMENT,SOUTHEASTERN,13,"(39.29733015, -76.57485986)"
1661 072 122211,1661,072,521 N POTOMAC ST,12/22/2011,ELLWOOD PARK/MONUMENT,SOUTHEASTERN,13,"(39.29748219, -76.57488463)"
1662 013 052417,1662,013,3125 MCELDERRY ST,05/24/2017,Ellwood Park/Monument,Southeastern,13,"(39.29791987, -76.57278941)"
1662 036 062917,1662,036,504 N ROBINSON ST,06/29/2017,Ellwood Park/Monument,Southeastern,13,"(39.29725529, -76.57316952)"
1662 046 012414,1662,046,524 N ROBINSON ST,01/24/2014,ELLWOOD PARK/MONUMENT,SOUTHEASTERN,13,"(39.29759146, -76.57319574)"
1667 039 100915,1667,039,2010 ORLEANS ST,10/09/2015,CARE,EASTERN,13,"(39.29554789, -76.58900234)"
1668 020 020817,1668,020,2025 JEFFERSON ST,02/08/2017,CARE,Eastern,13,"(39.29631503, -76.58822884)"
1669 064 111008,1669,064,2102 ORLEANS ST,11/10/2008,CARE,EASTERN,13,"(39.29560855, -76.58745033)"
1670 027 051715,1670,027,2231 JEFFERSON ST,05/17/2015,CARE,EASTERN,13,"(39.29641343, -76.58555411)"
1670 028 070217,1670,028,2233 JEFFERSON ST,07/02/2017,CARE,Eastern,13,"(39.2964152, -76.58551054)"
1671 059 042317,1671,059,400 N BRADFORD ST,04/23/2017,McElderry Park,Southeastern,13,"(39.29587704, -76.58440139)"
1672 014 102416,1672,014,427 N MONTFORD AVE,10/24/2016,McElderry Park,Southeastern,13,"(39.29612816, -76.58329883)"
1672 061 070516,1672,061,400 N MILTON AVE,07/05/2016,MCELDERRY PARK,SOUTHEASTERN,13,"(39.29574592, -76.58236361)"
1672 063 050717,1672,063,2420 ORLEANS ST,05/07/2017,McElderry Park,Southeastern,13,"(39.2957987, -76.58255621)"
1673 059 080116,1673,059,401 N ROSE ST,08/01/2016,MCELDERRY PARK,SOUTHEASTERN,13,"(39.29597049, -76.58122645)"
1673 062 062917,1673,062,407 N ROSE ST,06/29/2017,McElderry Park,Southeastern,13,"(39.29606914, -76.58123227)"
1674 091 012717,1674,091,413 N GLOVER ST,01/27/2017,McElderry Park,Southeastern,13,"(39.29625662, -76.57982269)"
1675 063 071417,1675,063,2710 ORLEANS ST,07/14/2017,McElderry Park,Southeastern,13,"(39.29595452, -76.57847328)"
1676 066 010614,1676,066,2804 ORLEANS ST,01/06/2014,MCELDERRY PARK,SOUTHEASTERN,13,"(39.29600248, -76.57733494)"
1676 067 072514,1676,067,2802 ORLEANS ST,07/25/2014,MCELDERRY PARK,SOUTHEASTERN,13,"(39.29600065, -76.57738068)"
1676 096 022315,1676,096,401 N STREEPER ST,02/23/2015,MCELDERRY PARK,SOUTHEASTERN,13,"(39.29615856, -76.5769677)"
1677 059 061017,1677,059,435 N CURLEY ST,06/10/2017,Ellwood Park/Monument,Southeastern,13,"(39.29657529, -76.57558432)"
1677 070 071317,1677,070,413 N CURLEY ST,07/13/2017,Ellwood Park/Monument,Southeastern,13,"(39.29620173, -76.57555892)"
5811 035 040516,5811,035,3306 ROSEKEMP AVE,04/05/2016,Moravia-Walther,Notheastern,3,"(39.3423136, -76.56464255)"
5818A001 052818,5818A,001,5500 HILLTOP AVE,05/28/2018,Waltherson,Notheastern,2,"(39.34090458, -76.55122672)"
5818A002 111117,5818A,002,5502 HILLTOP AVE,11/11/2017,Waltherson,Notheastern,2,"(39.34108033, -76.55104274)"
5826 006E 103118,5826,006E,3909 FRANKFORD AVE,10/31/2018,Waltherson,Notheastern,2,"(39.34120883, -76.55329369)"
5832A006 032219,5832A,006,3809 FORRESTER AVE,03/22/2019,Waltherson,Notheastern,2,"(39.3406749, -76.55587632)"
5832E008 031417,5832E,008,3715 RIDGECROFT ROAD,03/14/2017,Waltherson,Notheastern,3,"(39.34039572, -76.55905617)"
5841 029 040618,5841,029,5118 ARDMORE WAY,04/06/2018,Waltherson,Notheastern,2,"(39.3385817, -76.5550239)"
5843 024 062719,5843,024,4009 BELWOOD AVE,06/27/2019,Waltherson,Notheastern,2,"(39.33750763, -76.55530012)"
5845 007 103118,5845,007,5134 BELAIR ROAD,10/31/2018,Waltherson,Notheastern,2,"(39.33703474, -76.55369467)"
5850 025 103118,5850,025,3811 BIDDISON LANE,10/31/2018,Waltherson,Notheastern,2,"(39.33979511, -76.55636967)"
5864 059 040519,5864,059,4604 BENTON HEIGHTS AVE,04/05/2019,Waltherson,Notheastern,3,"(39.33217527, -76.56170051)"
5864O007 010713,5864O,007,4714 SCHLEY AVE,01/07/2013,Waltherson,Notheastern,3,"(39.33629642, -76.56046101)"
5864O141 060319,5864O,141,3810 CEDARHURST ROAD,06/03/2019,Waltherson,Notheastern,3,"(39.33686409, -76.5626703)"
5872 004 081817,5872,004,4509 SCHLEY AVE,08/18/2017,Waltherson,Notheastern,3,"(39.33506354, -76.56307782)"
5898 006 011916,5898,006,4101 HARRIS AVE,01/19/2016,Belair-Parkside,Notheastern,3,"(39.32918431, -76.56693153)"
1678 044 051116,1678,044,304 N ROBINSON ST,05/11/2016,ELLWOOD PARK/MONUMENT,SOUTHEASTERN,13,"(39.29569728, -76.57307775)"
1678 108 030117,1678,108,417 N ELLWOOD AVE,03/01/2017,Ellwood Park/Monument,Southeastern,13,"(39.29636601, -76.57338572)"
1678 109 102815,1678,109,419 N ELLWOOD AVE,10/28/2015,ELLWOOD PARK/MONUMENT,SOUTHEASTERN,13,"(39.29640109, -76.57338818)"
1678A001 080715,1678A,001,308 N ELLWOOD AVE,08/07/2015,ELLWOOD PARK/MONUMENT,SOUTHEASTERN,13,"(39.29567866, -76.57378515)"
1686 003 031516,1686,003,2031 ORLEANS ST,03/15/2016,CARE,Eastern,13,"(39.29518214, -76.5882701)"
1686 021 070917,1686,021,216 N CHESTER ST,07/09/2017,CARE,Eastern,13,"(39.29482209, -76.58788505)"
1686 040 092013,1686,040,2030 E FAYETTE ST,09/20/2013,CARE,Eastern,13,"(39.29436468, -76.58822536)"
1688 019 070710,1688,019,2211 ORLEANS ST,07/07/2010,CARE,Eastern,13,"(39.29528129, -76.58600408)"
1688 053 010417,1688,053,202 N PATTERSON PARK AVE,01/04/2017,CARE,Eastern,13,"(39.29444603, -76.58511641)"
1691 026 121814,1691,026,2519 ORLEANS ST,12/18/2014,MCELDERRY PARK,SOUTHEASTERN,13,"(39.29548251, -76.58110076)"
1691 079 080816,1691,079,220 N ROSE ST,08/08/2016,MCELDERRY PARK,SOUTHEASTERN,13,"(39.29510048, -76.58153434)"
1692 004 012717,1692,004,207 N LUZERNE AVE,01/27/2017,McElderry Park,Southeastern,13,"(39.29476669, -76.58037811)"
1692 030 062917,1692,030,2607 ORLEANS ST,06/29/2017,McElderry Park,Southeastern,13,"(39.29550764, -76.58010278)"
1693 017 070516,1693,017,233 N LAKEWOOD AVE,07/05/2016,MCELDERRY PARK,SOUTHEASTERN,13,"(39.29547797, -76.57900727)"
1694 008 071317,1694,008,215 N KENWOOD AVE,07/13/2017,McElderry Park,Southeastern,13,"(39.2953037, -76.57755718)"
1694 028 021517,1694,028,2819 ORLEANS ST,02/15/2017,McElderry Park,Southeastern,13,"(39.29564629, -76.57684512)"
1706 015 081616,1706,015,2205 E FAYETTE ST,08/16/2016,BUTCHER'S HILL,SOUTHEASTERN,13,"(39.29404014, -76.5861099)"
1706 019 041217,1706,019,2213 E FAYETTE ST,04/12/2017,Butcher's Hill,Southeastern,13,"(39.29404775, -76.58591282)"
1706 026 030717,1706,026,2227 E FAYETTE ST,03/07/2017,Butcher's Hill,Southeastern,13,"(39.29405322, -76.58549125)"
1707 029 070817,1707,029,2313 E FAYETTE ST,07/08/2017,Patterson Place,Southeastern,1,"(39.29412059, -76.58433692)"
1713 157 022317,1713,157,2933 PULASKI HWY,02/23/2017,Ellwood Park/Monument,Southeastern,13,"(39.29509808, -76.57505365)"
1714 164 071516,1714,164,3022 E FAYETTE ST,07/15/2016,ELLWOOD PARK/MONUMENT,SOUTHEASTERN,13,"(39.29491712, -76.5740367)"
1731 005 092112,1731,005,9 N POTOMAC ST,09/21/2012,PATTERSON PARK NEIGHBORHOOD,SOUTHEASTERN,1,"(39.29278178, -76.57455692)"
1745 076 060613,1745,076,111 S DURHAM ST,06/06/2013,UPPER FELLS POINT,SOUTHEASTERN,13,"(39.29005074, -76.59087475)"
1750 053 072117,1750,053,110 S POTOMAC ST,07/21/2017,Patterson Park Neighborhood,Southeastern,1,"(39.29082515, -76.57492478)"
1753 022 022316,1753,022,249 S BROADWAY ,02/23/2016,FELLS POINT,SOUTHEASTERN,1,"(39.287855, -76.59317926)"
1754 051 101615,1754,051,244 S WOLFE ST,10/16/2015,UPPER FELLS POINT,SOUTHEASTERN,1,"(39.28814861, -76.59049475)"
5898C017 052915,5898C,017,3703 PARKSIDE DR,05/29/2015,Belair-Parkside,Notheastern,3,"(39.33161872, -76.56938201)"
5898F022 112318,5898F,022,4211 HECKEL AVE,11/23/2018,Arcadia,Notheastern,3,"(39.33237013, -76.56792134)"
5898H009A 052319,5898H,009A,4210 COTTMAN AVE,05/23/2019,Arcadia,Notheastern,3,"(39.32986484, -76.56678884)"
5898H015 020118,5898H,015,3902 PARKSIDE DR,02/01/2018,Arcadia,Notheastern,3,"(39.33041302, -76.56762037)"
1722 019 073115,1722,019,2121 E FAIRMOUNT AVE,07/31/2015,BUTCHER'S HILL,SOUTHEASTERN,13,"(39.29274295, -76.58651081)"
5898H037 092018,5898H,037,4127 EIERMAN AVE,09/20/2018,Belair-Parkside,Notheastern,3,"(39.32952226, -76.56572487)"
5898H045 032219,5898H,045,4111 EIERMAN AVE,03/22/2019,Belair-Parkside,Notheastern,3,"(39.32973352, -76.5660109)"
5898H060 060719,5898H,060,4003 EIERMAN AVE,06/07/2019,Arcadia,Notheastern,3,"(39.330178, -76.56661305)"
5902 005 011318,5902,005,3012 MAYFIELD AVE,01/13/2018,Belair-Edison,Notheastern,13,"(39.32194923, -76.57173325)"
5902 036 010818,5902,036,3205 LAKE AVE,01/08/2018,Belair-Edison,Notheastern,13,"(39.32157891, -76.57037028)"
5902 038 011916,5902,038,3209 LAKE AVE,01/19/2016,Belair-Edison,Notheastern,13,"(39.32152078, -76.57029293)"
5902A004 031518,5902A,004,3307 LAKE AVE,03/15/2018,Belair-Edison,Notheastern,13,"(39.32087517, -76.56943416)"
5907 006 010618,5907,006,3711 BELAIR ROAD,01/06/2018,Belair-Edison,Notheastern,13,"(39.32482597, -76.56905192)"
5907 019 070818,5907,019,3019 KENYON AVE,07/08/2018,Belair-Edison,Notheastern,13,"(39.32450902, -76.56846482)"
5907 030 121517,5907,030,3041 KENYON AVE,12/15/2017,Belair-Edison,Notheastern,13,"(39.32419222, -76.56803016)"
5907 047 040519,5907,047,3012 CHESTERFIELD AVE,04/05/2019,Belair-Edison,Notheastern,13,"(39.32441358, -76.56885009)"
1752 102 110115,1752,102,138 S EAST AVE,11/01/2015,PATTERSON PARK NEIGHBORHOOD,SOUTHEASTERN,1,"(39.29038411, -76.57202531)"
5907 049 051519,5907,049,3008 CHESTERFIELD AVE,05/15/2019,Belair-Edison,Notheastern,13,"(39.32446639, -76.5689226)"
5908 013 022019,5908,013,3825 BELAIR ROAD,02/20/2019,Belair-Edison,Notheastern,13,"(39.32545593, -76.56828454)"
5908 048 112918,5908,048,3014 KENYON AVE,11/29/2018,Belair-Edison,Notheastern,13,"(39.32486154, -76.56818488)"
5910B025 081817,5910B,025,3208 LAKE AVE,08/18/2017,Belair-Edison,Notheastern,13,"(39.32176866, -76.5699391)"
5911 005 072918,5911,005,3009 KENTUCKY AVE,07/29/2018,Belair-Edison,Notheastern,13,"(39.32346691, -76.57050365)"
5911 023 122917,5911,023,3002 BRENDAN AVE,12/29/2017,Belair-Edison,Notheastern,13,"(39.32337515, -76.57089654)"
5912A011 081817,5912A,011,3120 KENTUCKY AVE,08/18/2017,Belair-Edison,Notheastern,13,"(39.32298794, -76.56920073)"
5912B005 021519,5912B,005,3209 PELHAM AVE,02/15/2019,Belair-Edison,Notheastern,13,"(39.32283554, -76.56856833)"
5913 002 111517,5913,002,3601 BELAIR ROAD,11/15/2017,Belair-Edison,Notheastern,13,"(39.32420921, -76.56980457)"
1772 064 112715,1772,064,410 S DURHAM ST,11/27/2015,UPPER FELLS POINT,SOUTHEASTERN,1,"(39.28635243, -76.59090154)"
1785 049 012717,1785,049,2231 EASTERN AVE,01/27/2017,Canton,Southeastern,1,"(39.28569522, -76.58483177)"
1829 008 060606,1829,008,614 S WOLFE ST,06/06/2006,FELLS POINT,SOUTHEASTERN,1,"(39.28433055, -76.59023118)"
1866 065 062217,1866,065,818 S GLOVER ST,06/22/2017,Canton,Southeastern,1,"(39.28243392, -76.57928469)"
1867 041 071617,1867,041,821 S LAKEWOOD AVE,07/16/2017,Canton,Southeastern,1,"(39.28246683, -76.57815598)"
1873 014 060116,1873,014,933 FELL ST,06/01/2016,FELLS POINT,SOUTHEASTERN,1,"(39.28121094, -76.58988671)"
1882 045 100115,1882,045,1015 BINNEY ST,10/01/2015,CANTON,SOUTHEASTERN,1,"(39.28069287, -76.57758906)"
1891 042 100416,1891,042,1124 S POTOMAC ST,10/04/2016,Canton,Southeastern,1,"(39.27956544, -76.5741944)"
1919 022 082010,1919,022,1131 RIVERSIDE AVE,08/20/2010,RIVERSIDE,SOUTHERN,11,"(39.27660914, -76.6083607)"
1924C048 071417,1924C,048,533 E GITTINGS ST,07/14/2017,Riverside,Southern,11,"(39.27441315, -76.60580216)"
1931 065 062614,1931,065,529 E CLEMENT ST,06/26/2014,RIVERSIDE,SOUTHERN,11,"(39.27380525, -76.60580084)"
2004 027 060315,2004,027,1336 TOWSON ST,06/03/2015,LOCUST POINT,SOUTHERN,11,"(39.27063268, -76.59143011)"
2100 070 083116,2100,070,931 BRUNSWICK ST,08/31/2016,Millhill,Southwestern,9,"(39.27708993, -76.65784508)"
2100 085 032417,2100,085,2674 EAGLE ST,03/24/2017,Millhill,Southwestern,9,"(39.27728047, -76.65734069)"
2100 089 121906,2100,089,2682 EAGLE ST,12/19/2006,MILLHILL,SOUTHWESTERN,9,"(39.27722121, -76.65750381)"
2100 090 031910,2100,090,2684 EAGLE ST,03/19/2010,MILLHILL,SOUTHWESTERN,9,"(39.27720602, -76.65754516)"
2100 091 041014,2100,091,2686 EAGLE ST,04/10/2014,MILLHILL,SOUTHWESTERN,9,"(39.27719086, -76.65758538)"
2100 092 031910,2100,092,2688 EAGLE ST,03/19/2010,MILLHILL,SOUTHWESTERN,9,"(39.27717578, -76.65762545)"
2100 095 091611,2100,095,2675 EAGLE ST,09/16/2011,MILLHILL,SOUTHWESTERN,9,"(39.27695336, -76.65720204)"
5913 031 041119,5913,031,3045 CHESTERFIELD AVE,04/11/2019,Belair-Edison,Notheastern,13,"(39.32370267, -76.56862154)"
5915 004 072717,5915,004,3107 CHESTERFIELD AVE,07/27/2017,Belair-Edison,Notheastern,13,"(39.32347831, -76.56834375)"
5915 009 020819,5915,009,3117 CHESTERFIELD AVE,02/08/2019,Belair-Edison,Notheastern,13,"(39.32333425, -76.56814607)"
5915 019 020119,5915,019,3137 CHESTERFIELD AVE,02/01/2019,Belair-Edison,Notheastern,13,"(39.32304312, -76.56774656)"
2100 098 031910,2100,098,2681 EAGLE ST,03/19/2010,MILLHILL,SOUTHWESTERN,9,"(39.27691095, -76.65732915)"
2100 100 041014,2100,100,2685 EAGLE ST,04/10/2014,MILLHILL,SOUTHWESTERN,9,"(39.27688249, -76.65741445)"
2100 101 091611,2100,101,2687 EAGLE ST,09/16/2011,MILLHILL,SOUTHWESTERN,9,"(39.276868, -76.65745785)"
2100 118 112316,2100,118,2624 COLE ST,11/23/2016,Millhill,Southwestern,9,"(39.27817036, -76.65662178)"
2108 002 040417,2108,002,2819 WILKENS AVE,04/04/2017,Wilhelm Park,Southwestern,10,"(39.27611206, -76.66348367)"
2109 008 060112,2109,008,2558 WILKENS AVE,06/01/2012,MILLHILL,SOUTHWESTERN,9,"(39.27928557, -76.65571422)"
2109 025 071015,2109,025,2524 WILKENS AVE,07/10/2015,MILLHILL,SOUTHWESTERN,9,"(39.27954271, -76.65496793)"
2109 044 040815,2109,044,2416 WILKENS AVE,04/08/2015,MILLHILL,SOUTHWESTERN,9,"(39.27982246, -76.65410721)"
2109 047 111210,2109,047,2410 WILKENS AVE,11/12/2010,MILLHILL,SOUTHWESTERN,9,"(39.27986407, -76.65398197)"
2109 048 112713,2109,048,2408 WILKENS AVE,11/27/2013,MILLHILL,SOUTHWESTERN,9,"(39.27987796, -76.65394014)"
2109 057 102016,2109,057,526 S CATHERINE ST,10/20/2016,Millhill,Southwestern,9,"(39.28017137, -76.65403193)"
2123B098 071814,2123B,098,3040 STRICKLAND ST,07/18/2014,GWYNNS FALLS,SOUTHWESTERN,10,"(39.27779785, -76.66805958)"
2127 036 011014,2127,036,527 S CATON AVE,01/10/2014,GWYNNS FALLS,SOUTHWESTERN,10,"(39.27821808, -76.67114713)"
2127 042 123010,2127,042,3220 STRICKLAND ST,12/30/2010,GWYNNS FALLS,SOUTHWESTERN,10,"(39.27795398, -76.67046429)"
2127 044 061016,2127,044,3210 STRICKLAND ST,06/10/2016,GWYNNS FALLS,SOUTHWESTERN,10,"(39.27795677, -76.67019758)"
2131B017 100313,2131B,017,2913 FREDERICK AVE,10/03/2013,GWYNNS FALLS,SOUTHWESTERN,10,"(39.27937802, -76.66463591)"
2131B024E 120908,2131B,024E,509 S LONGWOOD ST,12/09/2008,GWYNNS FALLS,SOUTHWESTERN,10,"(39.27874464, -76.66624634)"
2131B024N 080416,2131B,024N,527 S LONGWOOD ST,08/04/2016,GWYNNS FALLS,SOUTHWESTERN,10,"(39.27837327, -76.66624968)"
2131B024W 111507,2131B,024W,545 S LONGWOOD ST,11/15/2007,GWYNNS FALLS,SOUTHWESTERN,10,"(39.27800207, -76.66624978)"
